'6_5012', 46, 193.826324, 1238.985474, 101.752434
'6_5012', 47, 231.665680, 1220.985474, 1.869713
'6_5012', 48, -265.105469, 756.985474, 135.720566
'6_5012', 49, -328.132538, -183.014496, 0.000000
'6_5012', 50, -328.132538, -183.014496, 0.000000
'6_5012', 51, -328.132538, -183.014496, 0.000000
'6_5012', 52, 424.422577, 584.985474, 205.750641
'6_5012', 53, 44.442200, 906.985474, 205.019669
'6_5012', 54, -76.607849, 918.985474, 114.193359
'6_5012', 55, -328.132538, -183.014496, 0.000000
'6_5012', 56, -328.132538, -183.014496, 0.000000
'6_5012', 57, -302.964111, 772.985474, 114.722580
